"NUM_CLIENTE","MES_MG","VALOR_MG_CONTRIBUICAO"
8289,"Setembro",44.4
8289,"Outubro",28.19
8289,"Novembro",91.06
8289,"Dezembro",88.79
1514,"Janeiro",77.48
1514,"Fevereiro",71.98
1514,"Março",66.14
1514,"Abril",79.93
1514,"Maio",18.75
1514,"Junho",71.24
1514,"Julho",58.25
1514,"Agosto",59.2
1514,"Setembro",58.4
1514,"Outubro",1.11
1514,"Novembro",11.47
1514,"Dezembro",30.13
2976,"Janeiro",83.81
2976,"Fevereiro",22.73
2976,"Março",63.1
2976,"Abril",75.84
2976,"Maio",62.04
2976,"Junho",82.58
2976,"Julho",52.68
2976,"Agosto",98.9
2976,"Setembro",92.72
2976,"Outubro",38.66
2976,"Novembro",36.77
2976,"Dezembro",3.24
2909,"Janeiro",21.1
2909,"Fevereiro",29.97
2909,"Março",94.89
2909,"Abril",14.2
2909,"Maio",78.26
2909,"Junho",63.4
2909,"Julho",20.53
2909,"Agosto",72.21
2909,"Setembro",10.84
2909,"Outubro",93.73
2909,"Novembro",80.26
2909,"Dezembro",35.33
4000,"Janeiro",60.81
4000,"Fevereiro",48.29
4000,"Março",74.24
4000,"Abril",75.97
4000,"Maio",52.39
4000,"Junho",17.96
4000,"Julho",81.96
4000,"Agosto",38.35
4000,"Setembro",1.01
4000,"Outubro",49.65
4000,"Novembro",23.47
4000,"Dezembro",9.46
7948,"Janeiro",80.69
7948,"Fevereiro",23.91
7948,"Março",11.44
7948,"Abril",11.67
7948,"Maio",79.99
7948,"Junho",11.02
7948,"Julho",84.4
7948,"Agosto",59.03
7948,"Setembro",65.54
7948,"Outubro",95.42
7948,"Novembro",24.43
7948,"Dezembro",34.83
6510,"Janeiro",68.02
6510,"Fevereiro",38.95
6510,"Março",64
6510,"Abril",17.1
6510,"Maio",89.52
6510,"Junho",34.43
6510,"Julho",80.08
6510,"Agosto",58.61
6510,"Setembro",96.29
6510,"Outubro",18.84
6510,"Novembro",25.9
6510,"Dezembro",33.03
9012,"Janeiro",96.79
9012,"Fevereiro",28.57
9012,"Março",28.24
9012,"Abril",24.64
9012,"Maio",34.45
9012,"Junho",3.43
9012,"Julho",77.72
9012,"Agosto",98.21
9012,"Setembro",74.35
9012,"Outubro",53.15
9012,"Novembro",3.77
9012,"Dezembro",0.68
3153,"Janeiro",45.94
3153,"Fevereiro",26.45
3153,"Março",56.1
3153,"Abril",58.58
3153,"Maio",43.4
3153,"Junho",33.25
3153,"Julho",66.36
3153,"Agosto",77.12
3153,"Setembro",74.34
3153,"Outubro",53.46
3153,"Novembro",19.55
3153,"Dezembro",33.26
2802,"Janeiro",91.7
2802,"Fevereiro",40.65
2802,"Março",46.82
2802,"Abril",13.84
2802,"Maio",71.56
2802,"Junho",62.48
2802,"Julho",7.75
2802,"Agosto",7.87
2802,"Setembro",6.6
2802,"Outubro",47.53
2802,"Novembro",80.12
2802,"Dezembro",81.42
4813,"Janeiro",27.79
4813,"Fevereiro",14.15
4813,"Março",44.12
4813,"Abril",50.95
4813,"Maio",97.1
4813,"Junho",85.33
4813,"Julho",18.21
4813,"Agosto",71.9
4813,"Setembro",54.49
4813,"Outubro",80.38
4813,"Novembro",75.67
4813,"Dezembro",44.49
8390,"Janeiro",71.25
8390,"Fevereiro",21.07
8390,"Março",99.11
8390,"Abril",59.43
8390,"Maio",21.37
8390,"Junho",32.85
8390,"Julho",85.63
8390,"Agosto",16.66
8390,"Setembro",20.98
8390,"Outubro",82.06
8390,"Novembro",60.14
8390,"Dezembro",53.75
3051,"Janeiro",4.63
3051,"Fevereiro",93.08
3051,"Março",29.04
3051,"Abril",3.66
3051,"Maio",70.74
3051,"Junho",73.66
3051,"Julho",61.79
3051,"Agosto",6.03
3051,"Setembro",20.56
3051,"Outubro",84.07
3051,"Novembro",62
3051,"Dezembro",6.81
1190,"Janeiro",6.06
1190,"Fevereiro",67.64
1190,"Março",35.42
1190,"Abril",51.53
1190,"Maio",3.66
1190,"Junho",22.82
1190,"Julho",98.03
1190,"Agosto",16.36
1190,"Setembro",33.18
1190,"Outubro",34.97
1190,"Novembro",16.19
1190,"Dezembro",19.8
4876,"Janeiro",36.76
4876,"Fevereiro",11.48
4876,"Março",13.15
4876,"Abril",88.72
4876,"Maio",29.87
4876,"Junho",81.6
4876,"Julho",16.46
4876,"Agosto",60.33
4876,"Setembro",75.98
4876,"Outubro",24.91
4876,"Novembro",53.5
4876,"Dezembro",69.71
4748,"Janeiro",24.16
4748,"Fevereiro",95.59
4748,"Março",81.78
4748,"Abril",25.62
4748,"Maio",45.91
4748,"Junho",27.87
4748,"Julho",47.53
4748,"Agosto",52.34
4748,"Setembro",7.14
4748,"Outubro",37.56
4748,"Novembro",53.2
4748,"Dezembro",99.33
2928,"Janeiro",46.05
2928,"Fevereiro",78.87
2928,"Março",43.88
2928,"Abril",98.37
2928,"Maio",74.2
2928,"Junho",66.83
2928,"Julho",35.17
2928,"Agosto",39.01
2928,"Setembro",50.44
2928,"Outubro",39.63
2928,"Novembro",91.71
2928,"Dezembro",72.21
5257,"Janeiro",2.2
5257,"Fevereiro",68.74
5257,"Março",52.63
5257,"Abril",69.81
5257,"Maio",94.65
5257,"Junho",90.7
5257,"Julho",40.95
5257,"Agosto",3.92
5257,"Setembro",62.51
5257,"Outubro",38.03
5257,"Novembro",72.74
5257,"Dezembro",54.43
476,"Janeiro",37.32
476,"Fevereiro",27.2
476,"Março",88.54
476,"Abril",54.96
476,"Maio",14.38
476,"Junho",87.62
476,"Julho",51.19
476,"Agosto",10.84
476,"Setembro",65.46
476,"Outubro",29.57
476,"Novembro",10.13
476,"Dezembro",39.69
1067,"Janeiro",66.59
1067,"Fevereiro",57.59
1067,"Março",95.59
1067,"Abril",4.14
1067,"Maio",34
1067,"Junho",93.74
1067,"Julho",29.76
1067,"Agosto",29.75
1067,"Setembro",59.59
1067,"Outubro",96.56
1067,"Novembro",78.97
1067,"Dezembro",91.51
760,"Janeiro",74.44
760,"Fevereiro",24.23
760,"Março",44.04
760,"Abril",71.42
760,"Maio",63.44
760,"Junho",73.37
760,"Julho",12.54
760,"Agosto",0.78
760,"Setembro",44.48
760,"Outubro",57.96
760,"Novembro",45.4
760,"Dezembro",90.86
6880,"Janeiro",38.06
6880,"Fevereiro",82.52
6880,"Março",24.77
6880,"Abril",57.05
6880,"Maio",82.54
6880,"Junho",12.35
6880,"Julho",67.66
6880,"Agosto",45.83
6880,"Setembro",8.94
6880,"Outubro",69.46
6880,"Novembro",28.41
6880,"Dezembro",12.78
7516,"Janeiro",94.88
7516,"Fevereiro",87.35
7516,"Março",44.97
7516,"Abril",99.75
7516,"Maio",1.03
7516,"Junho",35.24
7516,"Julho",61.52
7516,"Agosto",21.64
7516,"Setembro",54.63
7516,"Outubro",29.72
7516,"Novembro",56.57
7516,"Dezembro",78.14
8125,"Janeiro",83.12
8125,"Fevereiro",59.16
8125,"Março",35.51
8125,"Abril",89.52
8125,"Maio",36.06
8125,"Junho",48.88
8125,"Julho",70.49
8125,"Agosto",59.97
8125,"Setembro",66.88
8125,"Outubro",86.44
8125,"Novembro",12.58
8125,"Dezembro",41.06
5606,"Janeiro",77.53
5606,"Fevereiro",20.11
5606,"Março",70.76
5606,"Abril",82.29
5606,"Maio",4.06
5606,"Junho",66.73
5606,"Julho",41.68
5606,"Agosto",2.8
5606,"Setembro",33.48
5606,"Outubro",74.67
5606,"Novembro",15.17
5606,"Dezembro",37.23
6296,"Janeiro",93.48
6296,"Fevereiro",52.23
6296,"Março",84.96
6296,"Abril",76.83
6296,"Maio",84.36
6296,"Junho",91.09
6296,"Julho",17.77
6296,"Agosto",76.29
6296,"Setembro",39.3
6296,"Outubro",94.82
6296,"Novembro",49.73
6296,"Dezembro",3.17
7336,"Janeiro",48.16
7336,"Fevereiro",48.04
7336,"Março",70.75
7336,"Abril",38.99
7336,"Maio",32.91
7336,"Junho",42.96
7336,"Julho",47.24
7336,"Agosto",12.62
7336,"Setembro",7.07
7336,"Outubro",72.67
7336,"Novembro",16.08
7336,"Dezembro",42.94
6902,"Janeiro",86.14
6902,"Fevereiro",49.92
6902,"Março",75.51
6902,"Abril",52.09
6902,"Maio",74.43
6902,"Junho",18.11
6902,"Julho",95.99
6902,"Agosto",88.47
6902,"Setembro",28.42
6902,"Outubro",68.52
6902,"Novembro",26.55
6902,"Dezembro",36.85
5446,"Janeiro",13.23
5446,"Fevereiro",5.25
5446,"Março",11.39
5446,"Abril",50.78
5446,"Maio",51.98
5446,"Junho",10.82
5446,"Julho",62.94
5446,"Agosto",17.52
5446,"Setembro",56.73
5446,"Outubro",55.51
5446,"Novembro",51.45
5446,"Dezembro",39.77
3138,"Janeiro",14.65
3138,"Fevereiro",82.52
3138,"Março",59.63
3138,"Abril",25.48
3138,"Maio",37.55
3138,"Junho",32.47
3138,"Julho",38.11
3138,"Agosto",92.07
3138,"Setembro",53.75
3138,"Outubro",20.89
3138,"Novembro",46.16
3138,"Dezembro",7.7
1379,"Janeiro",49.05
1379,"Fevereiro",25.97
1379,"Março",32.39
1379,"Abril",30.77
1379,"Maio",88.57
1379,"Junho",23.35
1379,"Julho",13.14
1379,"Agosto",32.34
1379,"Setembro",26.12
1379,"Outubro",90.3
1379,"Novembro",82.81
1379,"Dezembro",15.55
5240,"Janeiro",57.75
5240,"Fevereiro",30.27
5240,"Março",52.79
5240,"Abril",99.76
5240,"Maio",51.08
5240,"Junho",92.06
5240,"Julho",72.17
5240,"Agosto",26.64
5240,"Setembro",8.44
5240,"Outubro",46.67
5240,"Novembro",37.2
5240,"Dezembro",64.34
9662,"Janeiro",97.74
9662,"Fevereiro",55.77
9662,"Março",90.07
9662,"Abril",57.98
9662,"Maio",7.24
9662,"Junho",12.22
9662,"Julho",30.37
9662,"Agosto",42.2
9662,"Setembro",28.29
9662,"Outubro",2.69
9662,"Novembro",69.09
9662,"Dezembro",11.81
1787,"Janeiro",90.44
1787,"Fevereiro",8.01
1787,"Março",90.48
1787,"Abril",9.72
1787,"Maio",39.43
1787,"Junho",27.77
1787,"Julho",16.02
1787,"Agosto",70.39
1787,"Setembro",49.09
1787,"Outubro",96.86
1787,"Novembro",76.92
1787,"Dezembro",72.51
9252,"Janeiro",45.09
9252,"Fevereiro",90.86
9252,"Março",55.24
9252,"Abril",7.12
9252,"Maio",53.5
9252,"Junho",3.87
9252,"Julho",29.24
9252,"Agosto",91.39
9252,"Setembro",20.46
9252,"Outubro",32.91
9252,"Novembro",25.32
9252,"Dezembro",48.57
5223,"Janeiro",62.46
5223,"Fevereiro",20.94
5223,"Março",76.39
5223,"Abril",80.73
5223,"Maio",7.4
5223,"Junho",96.65
5223,"Julho",26.15
5223,"Agosto",74.86
5223,"Setembro",25.57
5223,"Outubro",34.01
5223,"Novembro",79.08
5223,"Dezembro",74.18
2570,"Janeiro",89.96
2570,"Fevereiro",34.38
2570,"Março",89.55
2570,"Abril",69.84
2570,"Maio",17.94
2570,"Junho",19.01
2570,"Julho",70.68
2570,"Agosto",70.45
2570,"Setembro",42.68
2570,"Outubro",9.22
2570,"Novembro",21.37
2570,"Dezembro",87.18
7647,"Janeiro",46.79
7647,"Fevereiro",47.08
7647,"Março",83.36
7647,"Abril",68.87
7647,"Maio",95.06
7647,"Junho",25.05
7647,"Julho",29.07
7647,"Agosto",0.45
7647,"Setembro",33.89
7647,"Outubro",10.51
7647,"Novembro",64.07
7647,"Dezembro",62.41
9030,"Janeiro",25.93
9030,"Fevereiro",21.2
9030,"Março",33.12
9030,"Abril",58.71
9030,"Maio",41.49
9030,"Junho",64.59
9030,"Julho",77.17
9030,"Agosto",78.51
9030,"Setembro",98.36
9030,"Outubro",91.68
9030,"Novembro",23.48
9030,"Dezembro",67.26
2856,"Janeiro",28.83
2856,"Fevereiro",17.95
2856,"Março",13.68
2856,"Abril",6
2856,"Maio",18.29
2856,"Junho",22.83
2856,"Julho",98.98
2856,"Agosto",30.46
2856,"Setembro",15.5
2856,"Outubro",6.54
2856,"Novembro",98.43
2856,"Dezembro",2.17
9424,"Janeiro",96.1
9424,"Fevereiro",12.48
9424,"Março",30.51
9424,"Abril",2.19
9424,"Maio",99.1
9424,"Junho",73.53
9424,"Julho",65.15
9424,"Agosto",37.35
9424,"Setembro",65.09
9424,"Outubro",24.08
9424,"Novembro",38.37
9424,"Dezembro",39.25
706,"Janeiro",89.62
706,"Fevereiro",54.04
706,"Março",74.39
706,"Abril",6.44
706,"Maio",69.74
706,"Junho",25.91
706,"Julho",57.76
706,"Agosto",55.39
706,"Setembro",42.33
706,"Outubro",76.58
706,"Novembro",46.16
706,"Dezembro",81.77
5998,"Janeiro",29.05
5998,"Fevereiro",74.11
5998,"Março",69.32
5998,"Abril",69.21
5998,"Maio",53.89
5998,"Junho",83.82
5998,"Julho",74.9
5998,"Agosto",16.91
5998,"Setembro",41.7
5998,"Outubro",67.88
5998,"Novembro",66.59
5998,"Dezembro",43.85
5520,"Janeiro",46.63
5520,"Fevereiro",58.39
5520,"Março",92.55
5520,"Abril",85.72
5520,"Maio",80.79
5520,"Junho",55.34
5520,"Julho",43.26
5520,"Agosto",72.64
5520,"Setembro",58.11
5520,"Outubro",58.79
5520,"Novembro",4.74
5520,"Dezembro",2.84
6070,"Janeiro",88.75
6070,"Fevereiro",51.31
6070,"Março",15.38
6070,"Abril",0.71
6070,"Maio",38.72
6070,"Junho",47.6
6070,"Julho",4.99
6070,"Agosto",95.89
6070,"Setembro",37.95
6070,"Outubro",88.84
6070,"Novembro",84.14
6070,"Dezembro",91.21
7110,"Janeiro",88.7
7110,"Fevereiro",98.25
7110,"Março",32.41
7110,"Abril",27.18
7110,"Maio",23.19
7110,"Junho",70.38
7110,"Julho",95.1
7110,"Agosto",52.46
7110,"Setembro",70.69
7110,"Outubro",18.81
7110,"Novembro",71.68
7110,"Dezembro",15.26
1681,"Janeiro",92.66
1681,"Fevereiro",78.36
1681,"Março",88.95
1681,"Abril",60.18
1681,"Maio",2.63
1681,"Junho",14.38
1681,"Julho",22.16
1681,"Agosto",2.39
1681,"Setembro",43.94
1681,"Outubro",11.15
1681,"Novembro",45.2
1681,"Dezembro",86.91
8777,"Janeiro",88.56
8777,"Fevereiro",22.64
8777,"Março",91.52
8777,"Abril",91.53
8777,"Maio",13.48
8777,"Junho",88.44
8777,"Julho",32.73
8777,"Agosto",75.31
8777,"Setembro",56.83
8777,"Outubro",12.9
8777,"Novembro",90.5
8777,"Dezembro",81.61
1595,"Janeiro",40.32
1595,"Fevereiro",34.55
1595,"Março",67.02
1595,"Abril",0.78
1595,"Maio",22.19
1595,"Junho",35.46
1595,"Julho",74.55
1595,"Agosto",79.24
1595,"Setembro",36.98
1595,"Outubro",0.24
1595,"Novembro",66.04
1595,"Dezembro",33.15
5665,"Janeiro",35.01
5665,"Fevereiro",89.19
5665,"Março",72.69
5665,"Abril",71.96
5665,"Maio",24.67
5665,"Junho",8.6
5665,"Julho",22.74
5665,"Agosto",55.19
5665,"Setembro",48.66
5665,"Outubro",86.46
5665,"Novembro",41.78
5665,"Dezembro",39.04
3070,"Janeiro",68.01
3070,"Fevereiro",48.85
3070,"Março",52.85
3070,"Abril",34.32
3070,"Maio",49.52
3070,"Junho",41.57
3070,"Julho",1.52
3070,"Agosto",56.27
3070,"Setembro",3.65
3070,"Outubro",44.45
3070,"Novembro",2.6
3070,"Dezembro",80.61
6949,"Janeiro",35.71
6949,"Fevereiro",0.4
6949,"Março",34.38
6949,"Abril",19.9
6949,"Maio",96.96
6949,"Junho",22.76
6949,"Julho",51.11
6949,"Agosto",27.66
6949,"Setembro",55.1
6949,"Outubro",31.3
6949,"Novembro",16.29
6949,"Dezembro",80.44
8408,"Janeiro",44.8
8408,"Fevereiro",94.52
8408,"Março",79.04
8408,"Abril",25.14
8408,"Maio",45.2
8408,"Junho",22.93
8408,"Julho",24.65
8408,"Agosto",40.84
8408,"Setembro",67.4
8408,"Outubro",32.29
8408,"Novembro",23.22
8408,"Dezembro",31.78
2637,"Janeiro",5.04
2637,"Fevereiro",42.58
2637,"Março",28.71
2637,"Abril",48.6
2637,"Maio",28.08
2637,"Junho",23.57
2637,"Julho",0.86
2637,"Agosto",80.77
2637,"Setembro",25.55
2637,"Outubro",18.64
2637,"Novembro",56.18
2637,"Dezembro",23.27
532,"Janeiro",61.22
532,"Fevereiro",57.59
532,"Março",20.33
532,"Abril",94.39
532,"Maio",38.58
532,"Junho",39.16
532,"Julho",9.27
532,"Agosto",81.38
532,"Setembro",26.41
532,"Outubro",2.1
532,"Novembro",97.82
532,"Dezembro",97.37
7481,"Janeiro",76.14
7481,"Fevereiro",26.11
7481,"Março",28.93
7481,"Abril",2.46
7481,"Maio",98.84
7481,"Junho",57.92
7481,"Julho",87.78
7481,"Agosto",96.23
7481,"Setembro",42.06
7481,"Outubro",31.98
7481,"Novembro",0.35
7481,"Dezembro",10.25
7390,"Janeiro",58.74
7390,"Fevereiro",85.05
7390,"Março",48.49
7390,"Abril",4.12
7390,"Maio",72.29
7390,"Junho",17.63
7390,"Julho",15.18
7390,"Agosto",32.72
7390,"Setembro",69.85
7390,"Outubro",46.34
7390,"Novembro",45.23
7390,"Dezembro",35.75
4130,"Janeiro",41.08
4130,"Fevereiro",22.95
4130,"Março",93.35
4130,"Abril",97.06
4130,"Maio",25.47
4130,"Junho",69.45
4130,"Julho",8.6
4130,"Agosto",38.83
4130,"Setembro",39.08
4130,"Outubro",86.67
4130,"Novembro",12.55
4130,"Dezembro",9.28
365,"Janeiro",9.17
365,"Fevereiro",7.14
365,"Março",14.42
365,"Abril",24.08
365,"Maio",37.41
365,"Junho",7.91
365,"Julho",48.29
365,"Agosto",98.33
365,"Setembro",5.82
365,"Outubro",4.58
365,"Novembro",70.89
365,"Dezembro",12.11
8093,"Janeiro",34.54
8093,"Fevereiro",76.25
8093,"Março",9.12
8093,"Abril",22.02
8093,"Maio",17.37
8093,"Junho",89.86
8093,"Julho",74.83
8093,"Agosto",39.84
8093,"Setembro",79.89
8093,"Outubro",34.85
8093,"Novembro",71.3
8093,"Dezembro",46.92
7987,"Janeiro",80.03
7987,"Fevereiro",18.73
7987,"Março",21.18
7987,"Abril",53.99
7987,"Maio",96.6
7987,"Junho",97.74
7987,"Julho",82.13
7987,"Agosto",9.95
7987,"Setembro",64.09
7987,"Outubro",75.48
7987,"Novembro",82.93
7987,"Dezembro",86.56
3644,"Janeiro",68.36
3644,"Fevereiro",60.91
3644,"Março",57.22
3644,"Abril",45.35
3644,"Maio",78.29
3644,"Junho",58.21
3644,"Julho",91.31
3644,"Agosto",99.51
3644,"Setembro",87.83
3644,"Outubro",97.39
3644,"Novembro",76.13
3644,"Dezembro",66.83
4999,"Janeiro",19.82
4999,"Fevereiro",88.51
4999,"Março",82.29
4999,"Abril",96.46
4999,"Maio",82.39
4999,"Junho",92.44
4999,"Julho",54.3
4999,"Agosto",62.26
4999,"Setembro",55.69
4999,"Outubro",22.16
4999,"Novembro",29.33
4999,"Dezembro",69.66
4181,"Janeiro",27.38
4181,"Fevereiro",11.46
4181,"Março",1.46
4181,"Abril",90.69
4181,"Maio",43.98
4181,"Junho",74.85
4181,"Julho",23.43
4181,"Agosto",13.57
4181,"Setembro",61.63
4181,"Outubro",77.21
4181,"Novembro",5.84
4181,"Dezembro",28.86
336,"Janeiro",89.13
336,"Fevereiro",26.49
336,"Março",26.89
336,"Abril",47.23
336,"Maio",7.13
336,"Junho",80.26
336,"Julho",73.72
336,"Agosto",24.65
336,"Setembro",32.6
336,"Outubro",1.3
336,"Novembro",12.41
336,"Dezembro",89.29
6953,"Janeiro",75.9
6953,"Fevereiro",45.86
6953,"Março",64.19
6953,"Abril",40.28
6953,"Maio",95.49
6953,"Junho",43.78
6953,"Julho",43.29
6953,"Agosto",15.44
6953,"Setembro",19.91
6953,"Outubro",19
6953,"Novembro",73.44
6953,"Dezembro",79.8
6326,"Janeiro",39.73
6326,"Fevereiro",38.71
6326,"Março",67.45
6326,"Abril",76
6326,"Maio",51.99
6326,"Junho",54.23
6326,"Julho",28.74
6326,"Agosto",65.34
6326,"Setembro",73.79
6326,"Outubro",77.79
6326,"Novembro",2.1
6326,"Dezembro",77.61
1004,"Janeiro",46.78
1004,"Fevereiro",38.71
1004,"Março",89.89
1004,"Abril",50.53
1004,"Maio",53.27
1004,"Junho",66.2
1004,"Julho",20.91
1004,"Agosto",7.07
1004,"Setembro",70.34
1004,"Outubro",0.25
1004,"Novembro",38.92
1004,"Dezembro",96.83
7943,"Janeiro",97.11
7943,"Fevereiro",51.31
7943,"Março",56.36
7943,"Abril",37.18
7943,"Maio",14.04
7943,"Junho",41.24
7943,"Julho",73.04
7943,"Agosto",90.67
7943,"Setembro",36.71
7943,"Outubro",76.68
7943,"Novembro",20.89
7943,"Dezembro",68.45
5942,"Janeiro",83.95
5942,"Fevereiro",44.32
5942,"Março",35.86
5942,"Abril",9.13
5942,"Maio",15.62
5942,"Junho",2.19
5942,"Julho",92.72
5942,"Agosto",39.42
5942,"Setembro",69.61
5942,"Outubro",38.91
5942,"Novembro",16.48
5942,"Dezembro",53.04
7316,"Janeiro",4.12
7316,"Fevereiro",84.67
7316,"Março",60.1
7316,"Abril",98.2
7316,"Maio",99.01
7316,"Junho",11.48
7316,"Julho",42.63
7316,"Agosto",79.71
7316,"Setembro",16.06
7316,"Outubro",11.79
7316,"Novembro",98.03
7316,"Dezembro",77
7785,"Janeiro",16.56
7785,"Fevereiro",56.35
7785,"Março",94.33
7785,"Abril",47.28
7785,"Maio",33.7
7785,"Junho",26.26
7785,"Julho",39.24
7785,"Agosto",72.28
7785,"Setembro",58.4
7785,"Outubro",0.2
7785,"Novembro",96.38
7785,"Dezembro",3.66
9522,"Janeiro",87.76
9522,"Fevereiro",72.55
9522,"Março",22.27
9522,"Abril",91.76
9522,"Maio",23.37
9522,"Junho",19.97
9522,"Julho",21.68
9522,"Agosto",91.53
9522,"Setembro",47.53
9522,"Outubro",83.5
9522,"Novembro",19.64
9522,"Dezembro",82.89
7359,"Janeiro",24.35
7359,"Fevereiro",31.56
7359,"Março",31.7
7359,"Abril",60.52
7359,"Maio",59.2
7359,"Junho",7.76
7359,"Julho",40.07
7359,"Agosto",44.61
7359,"Setembro",58.98
7359,"Outubro",85.4
7359,"Novembro",29.14
7359,"Dezembro",74.98
5934,"Janeiro",68.46
5934,"Fevereiro",38.67
5934,"Março",28.62
5934,"Abril",76.56
5934,"Maio",39.37
5934,"Junho",96.98
5934,"Julho",37.93
5934,"Agosto",24.34
5934,"Setembro",22.73
5934,"Outubro",61.49
5934,"Novembro",45.25
5934,"Dezembro",36.02
1661,"Janeiro",1.88
1661,"Fevereiro",75.94
1661,"Março",70.44
1661,"Abril",71.56
1661,"Maio",20.56
1661,"Junho",37.92
1661,"Julho",12.61
1661,"Agosto",50
1661,"Setembro",71.12
1661,"Outubro",8.91
1661,"Novembro",28.6
1661,"Dezembro",57.09
1940,"Janeiro",39.08
1940,"Fevereiro",69.21
1940,"Março",98.49
1940,"Abril",96.58
1940,"Maio",88.01
1940,"Junho",65.22
1940,"Julho",69.91
1940,"Agosto",50.24
1940,"Setembro",66.33
1940,"Outubro",26.87
1940,"Novembro",72.43
1940,"Dezembro",80.93
7138,"Janeiro",69.18
7138,"Fevereiro",28.9
7138,"Março",47.2
7138,"Abril",34.56
7138,"Maio",22.65
7138,"Junho",79.52
7138,"Julho",93.82
7138,"Agosto",61.04
7138,"Setembro",3.57
7138,"Outubro",20.31
7138,"Novembro",20.29
7138,"Dezembro",54.47
1958,"Janeiro",92.2
1958,"Fevereiro",3.25
1958,"Março",97.74
1958,"Abril",29.82
1958,"Maio",62.73
1958,"Junho",63.97
1958,"Julho",17.95
1958,"Agosto",43.35
1958,"Setembro",24.02
1958,"Outubro",2.24
1958,"Novembro",57.6
1958,"Dezembro",93.14
6691,"Janeiro",94.33
6691,"Fevereiro",18.36
6691,"Março",87.41
6691,"Abril",92.7
6691,"Maio",90.06
6691,"Junho",80.11
6691,"Julho",21.67
6691,"Agosto",63.87
6691,"Setembro",43.44
6691,"Outubro",61.01
6691,"Novembro",64.42
6691,"Dezembro",18.35
9243,"Janeiro",24.33
9243,"Fevereiro",60.84
9243,"Março",10.47
9243,"Abril",76.29
9243,"Maio",20.24
9243,"Junho",76.96
9243,"Julho",78.09
9243,"Agosto",13.8
9243,"Setembro",12.76
9243,"Outubro",73.65
9243,"Novembro",32.06
9243,"Dezembro",10.49
6800,"Janeiro",98.34
6800,"Fevereiro",11.39
6800,"Março",72.07
6800,"Abril",36.06
6800,"Maio",47.4
6800,"Junho",55.55
6800,"Julho",85.81
6800,"Agosto",24.62
6800,"Setembro",58.7
6800,"Outubro",75.9
6800,"Novembro",95.19
6800,"Dezembro",30.94
8921,"Janeiro",13.88
8921,"Fevereiro",49.11
8921,"Março",28.2
8921,"Abril",66.37
8921,"Maio",35.56
8921,"Junho",59.7
8921,"Julho",50.24
8921,"Agosto",81.94
8921,"Setembro",12.92
8921,"Outubro",15.4
8921,"Novembro",80.28
8921,"Dezembro",60.27
6536,"Janeiro",82.09
6536,"Fevereiro",1.9
6536,"Março",89.53
6536,"Abril",13.27
6536,"Maio",80.17
6536,"Junho",43.91
6536,"Julho",1.56
6536,"Agosto",51.13
6536,"Setembro",60.22
6536,"Outubro",57.98
6536,"Novembro",87.01
6536,"Dezembro",18.22
4624,"Janeiro",56.84
4624,"Fevereiro",2.93
4624,"Março",0.97
4624,"Abril",72.64
4624,"Maio",59.35
4624,"Junho",80.94
4624,"Julho",84.45
4624,"Agosto",80.77
4624,"Setembro",43.8
4624,"Outubro",92.76
4624,"Novembro",73.87
4624,"Dezembro",70.16
5404,"Janeiro",80.73
5404,"Fevereiro",69.84
5404,"Março",3.03
5404,"Abril",30.21
5404,"Maio",43.79
5404,"Junho",27.54
5404,"Julho",83.21
5404,"Agosto",7.36
5404,"Setembro",99.61
5404,"Outubro",61.34
5404,"Novembro",16.02
5404,"Dezembro",28.55
998,"Janeiro",56.77
